"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"925","HereToHelpEwe","@business Ha ha, California punishes California...he said climate change is to blame for the fires. As it turns out… https://t.co/Tickm052vZ",0,0,-1,1,-73.9712488,40.7830603
"926","hershelsiv","""Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach"" by CONOR DOUGHERTY via NYT https://t.co/TIdzuICZ6V",0,0,0,0,-99.7462292,38.6402918
"928","hightide2038","RT @MikeHudema: Fires continue to burn Southern California, and #climate scientists have warned us for years that the region was entering a…",207,0,-2,2,-86.5804473,35.5174913
"929","hightide2038","RT @DirectRelief: ""The #ThomasFire is one of six major wildfires torching Southern California. The fires have destroyed more than 1,000 str…",5,0,0,0,-86.5804473,35.5174913
"930","HiIamMikeC","@judtillett @KamVTV @JerryBrownGov Liberal Policy?  California has that policy.  

Over 1 million dead trees remove… https://t.co/UdFT4eykDK",0,0,-1,1,-118.2436849,34.0522342
"933","hodadekubanre","California Fires Up Online Licensing for Marijuana Industry - Marijuana News and Updates https://t.co/CEi8cuFLXs",0,0,0,0,-118.1937395,33.7700504
"936","hoppyhoppy17","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-120.7401385,47.7510741
"937","horsleg","@clif_high The fires in Northern California weren't so selective.",0,0,1,1,-84.2700179,37.8393332
"939","hotfunkytown","HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal al… https://t.co/BkyViHBbsk",375,354,-1,1,-71.0594128,42.3660989
"943","howubenben","RT @latimes: Vice President Pence meets with California lawmakers about massive fires, offers federal assistance https://t.co/Ag48O50EIE",14,0,-1,1,-121.8863286,37.3382082
"946","HubbardJeff","RT @abc7newsbayarea: Southern California Edison says Cal Fire investigators are looking into the utility's equipment as a possible origin o…",7,0,0,0,-103.190892,32.7737487
"952","huntershieldz","@Beautyon_ you forget so quickly that coinbase was attempting a hostile hardfork with 2x while the 2x ""team"" said t… https://t.co/XNgIl1w40j",0,4,-1,1,-95.712891,37.09024
"953","HyHeLi123","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-120.7401385,47.7510741
"959","Iddybud","In California, Mixed Results for Regulations Meant to Help Stop Fires
By Adam Nagourney and Thomas Fuller via… https://t.co/On5yVHLvHf",0,0,0,0,-76.1398137,43.0422845
"964","ImJustAMel","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-84.416177,33.781769
"966","ImpactHuman","RT @ChristopherNFox: Speaking now --&gt; California Governor @JerryBrownGov speaking about #climate change and fires in California - watch liv…",2,0,0,0,-73.9441579,40.6781784
"969","IncognitoPatrio","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-95.712891,37.09024
"970","indigopnw","My father is in Ventura California with all the fires right now. https://t.co/4wFbI0NO24",0,4,1,1,-72.9254428,41.3535161
"972","InfogretchenMy","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",813,0,0,0,-89.3985283,32.3546679
"973","InlandEmpireW4D","RT @HillaryClinton: If you don't live in an area that could be affected, read this to see how you can help those who do:
https://t.co/QTJRO…",2903,0,0,0,-117.3961564,33.9533487
"974","insightmatters2","As California burns, Congress plans to slash tax write-offs for fires and other disasters
https://t.co/PiNnF5N2PH",0,0,-1,1,-77.1945247,41.2033216
"975","intellwatch","RT @politicalHEDGE: MUST Read First Posted on 12/10/2017║In California, dozens of horses perish in fires https://t.co/ImwE4kuzjj | #AFP",2,0,-1,1,-76.5719414,38.3583554
"977","inthewry","Southern California’s Uncanny, Inevitable Yuletide Fires https://t.co/7P4tiwt7KT",0,0,-1,1,-84.5120196,39.1031182
"979","IRA_Graphics","RT @conspiracydup: Cellphone video camera took of a blue laser hitting the houses in N. California Man… https://t.co/ZToSSwyO6P https://t.c…",1,0,0,0,-95.712891,37.09024
"980","IRA_Graphics","RT @gloegirl: Anyone know about Blue Laser lights in CA sky where the fires started? 
Strange Video shows them. Something about #Agenda21…",11,0,-1,1,-95.712891,37.09024
"983","irishamrep1","RT @JeffreyWolfeMBF: A tremendous Thank You to the incredible firefighters and first responders battling the California fires. 
Photo by @L…",15,0,2,2,-95.712891,37.09024
"984","Isabell93574317","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach For many Californians, natural disasters… https://t.co/AXIi0iY2Cn",0,0,0,0,-117.6508876,34.0633443
"985","ISISneedstodie","It's Almost Time To Gather The SnowFlakes And Ship Them To @california 
The River they're Going To Cry After This L… https://t.co/7JN4Em3h5a",0,0,-1,1,-77.0368707,38.9071923
"990","itsdacokes","Way too many fires in California period",0,1,0,0,-122.2711137,37.8043637
"995","ItsZaniah","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks ������������

#CaliforniaFires #CaliforniaWildfires #animalrescue…",54,0,0,0,-87.6297982,41.8781136
"1006","j_a_carman","RT @funds4disaster: A few ways you can help those affected by the wildfires in Southern California: https://t.co/WO7r3kT4s9 #CaFires #SoCal…",3,0,0,0,-77.0433177,38.9086635
"1007","j_bloyd","We’re watching #California fires on the news as I’m glued to the #Alabama results from @nytimes &amp; wait for pizza in… https://t.co/7GXG2ZZKC0",0,0,0,0,-87.658795,41.9497998
"1008","JaanPill","RT @TheCurrentCBC: ""We're just not adapting fast enough"": @Kujjua on what needs to change if fires like the one in California are the new n…",1,0,3,3,-79.3831843,43.653226
"1013","JamesAThomas67","Southern California wildfires https://t.co/fgHzL1QcME",0,0,0,0,-119.0167679,36.06523
"1019","jametteriley","RT @TruckerWifeLife: @mcaffer62 @vestonash @Lara42542 @jametteriley @JennyR8675309 @RuledByLogic @Daniellelea20 @2ndReset @CarrollQuigley1…",15,0,0,0,-99.9018131,31.9685988
"1021","jamilhodges80","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-95.712891,37.09024
"1024","JanetAlford18","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-99.9018131,31.9685988
"1029","jarednieters","At first I thought @Twitter had accidentally paired a picture of #California fires with #Alabama senate race covera… https://t.co/tFZHO32jRF",1,4,0,0,-78.6568942,37.4315734
"1032","jason4e","RT @stevenacurtis: Quakes and Fires? It’s the Cost of Living That #Californians Can’t Stomach https://t.co/If51g8VwZJ Via @NYTimes������CC #NewY…",1,0,0,0,-99.9018131,31.9685988
"1034","JasonMills1972","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-119.7725868,36.7468422
"1044","jcoplen1855","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-86.1349019,40.2671941
"1045","JCoumarianos","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/mRye1HRQSj",0,0,0,0,-116.419389,34.9592083
"1046","JCsSeconds","RT @kabamur_taygeta: Time to be blunt. Her murder has been covered up for months. Many have ""disappeared"" during evacuations of recent hurr…",91,0,-2,2,-95.712891,37.09024
"1048","jeannecridur","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/AbIuxuBUwS",0,0,0,0,-95.712891,37.09024
"1049","Jeannie82384776","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",813,0,0,0,-81.5157535,27.6648274
"1053","jefferyhayg","""Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach"" by CONOR DOUGHERTY via NYT https://t.co/uVCJHfbf2x",0,0,0,0,-110.3313027,34.955996
"1056","JeffSternberg","RT @Professor_Fu: Mike Davis on Southern California’s Uncanny, Inevitable Yuletide #Fires https://t.co/sXD5UMXwGE",1,0,-1,1,-71.0588801,42.3600825
"1058","jenay_shanks","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",813,0,0,0,-120.8958242,38.8375215
"1059","JenBettypd","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach For many Californians, natural disasters… https://t.co/Bnql37C3pc",0,0,0,0,-117.6508876,34.0633443
"1060","jeng316","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-97.330053,37.6871761
"1065","jenthefairest","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks ������������

#CaliforniaFires #CaliforniaWildfires #animalrescue…",54,0,0,0,-81.5157535,27.6648274
"1066","jeremi_isaac","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-97.092877,35.0077519
"1067","JeremyDBond","RT @algore: The recent images &amp; stories of the fires in California are alarming. If we don't solve the climate crisis, these types of disas…",494,0,-2,2,-73.5572079,41.1486922
"1068","JeremyFairall","RT @TimFederle: Roy Moore. California fires. President Cheeto. 2017 is the worst verse of “We Didn’t Start the Fire.”",13,0,-1,1,-81.2452768,42.9849233
"1071","Jess2232","RT @sdut: Thank you, firefighters. Love, Southern California https://t.co/JvZbF74YT1 https://t.co/i7OHulev76",17,0,2,2,-117.1610838,32.715738
"1072","JessGolabek","RT @Lawrence: California’s Republican members of Congress actually voted for a tax bill that eliminates deductions for losses in fires &amp; ea…",7856,0,-1,1,-79.0079949,42.4809609
"1075","JessicaAragon00","RT @NBCLA: See where the recent fires rank. https://t.co/CffjlZcK7Z",7,0,0,0,-118.2436849,34.0522342
"1077","Jesus_isPeace","RT @kataandkumite1: December 9:  #California #Democrat Governor Jerry Brown insisted #climatechange caused brush fires, attacked the #Trump…",12,0,1,1,-91.8318334,37.9642529
"1078","JETBallin","RT @SenKamalaHarris: As fires continue to blaze across Southern California, please take every precaution to stay safe and be prepared to ev…",85,0,1,1,-117.2800372,33.5989126
"1079","JETWAKE","California wildfires have destroyed 1,000 structures ... and counting @CNN https://t.co/57N2Gouvi6",0,0,0,0,-119.4179324,36.778261
"1080","JHLewis5","RT @TruckerWifeLife: @mcaffer62 @vestonash @Lara42542 @jametteriley @JennyR8675309 @RuledByLogic @Daniellelea20 @2ndReset @CarrollQuigley1…",15,0,0,0,-95.712891,37.09024
"1086","JimmCarr","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/QplyA1s4dY #nyt https://t.co/zBArxjt9kp",0,0,0,0,-74.0059728,40.7127753
"1087","jimnalls","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-117.2083682,33.1261506
"1088","jimrmoore","Where the Fires in Northern California Came From, and What Lies Ahead https://t.co/KrevSmprLn",0,0,-1,1,-74.0059728,40.7127753
"1089","jinrihayazusu","Be &amp;#39;ready to GO!&amp;#39; Southern California warns residents as fires rage",0,0,-1,1,-97.5164276,35.4675602
"1091","JJDJ1187","RT @JoeFreedomLove: Well well well. Climate Change wasn't to blame for California fires after all! Homeless Campfire ignited fires. https:/…",30,0,2,2,-81.1487135,37.9723339
"1093","JKearby","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-99.9018131,31.9685988
"1094","jkrisw","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",814,0,0,0,-90.42917,37.7970376
"1095","jlhicks43","@PhRMA Now that California has passed new laws on people with HIV, it will spread like the California Fires",0,0,1,1,-81.5157535,27.6648274
"1096","jljacobs356","The recent fires in Southern California have me thinking about emergency preparedness. Our latest Tuesday Tip Tuesd… https://t.co/QqIIpfswBL",0,0,-1,1,-118.2436849,34.0522342
"1097","jlogsdon03","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",814,0,0,0,-117.5906715,33.5951048
"1098","jluke121","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-77.5777692,39.755927
"1102","Jnecolong1","@SteveMartinToGo Brush fires have long been a horrible part of my native home of California. One way to combat this… https://t.co/f2QnNJGW8O",0,1,-1,1,-95.712891,37.09024
"1108","JoanneSpruceC21","""California wildfires have destroyed 1,000 structures ... and counting"" https://t.co/GNtXwQJ6E9 #wildfires… https://t.co/sPMq1EXB8U",0,0,0,0,-119.2720107,50.2670137
"1109","Joe_America1776","""100,000 Still Stranded Amid California Fires; Giant Thomas Fire Only 20% Contained""  https://t.co/UVj6qcthbs #TCOT… https://t.co/mRX0mTBiQ8",1,1,0,0,-73.9441579,40.6781784
"1110","JoeBelsha","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-87.743635,34.0392684
"1116","JohnBriggs74","@Corrynmb @stefilassiter Hotter than any of those California fires. Hits a home run every time she steps to the plate.",0,0,0,0,-89.3985283,40.6331249
"1117","JohnDou1776","@Allstate #SaturatedEarth #Chemtrails have nothing to do with making fires easier to start and harder to put out… https://t.co/7qZL2iUmsC",0,1,1,1,-119.4179324,36.778261
"1118","JohnHeaner","RT @GuideDogsGDA: With the fires impacting most of Southern California at the moment, we thought this would be a good time to talk about pr…",1,0,1,1,-118.2436849,34.0522342
"1119","JohnMen98111792","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-110.3625658,46.8796822
"1123","JohnSmi90850005","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-82.9000751,32.1656221
"1125","johnstrawa1","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-105.9400656,35.6874982
"1141","joycehestey","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/4Vlkoa2gTZ",0,0,0,0,-95.712891,37.09024
"1145","JphWacheski","RT @JSandlerClarke: Extraordinary images from @NASA astronaut Randy Bresnik from the International Space Station show wildfires spreading a…",25,0,1,1,-82.7389809,42.0362841
"1149","Jrhenry71","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-111.4979729,40.6460622
"1157","jstefan","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-81.5157535,27.6648274
"1163","Jules67269","Does anyone have stats on minutes #FakeNewsCNN have spent on American Citizens fighting for their lives, losing eve… https://t.co/Z6CptoMWzL",0,0,-1,1,-82.9000751,32.1656221
"1164","Julie_Is_Here","RT @HillaryClinton: If you don't live in an area that could be affected, read this to see how you can help those who do:
https://t.co/QTJRO…",2903,0,0,0,-95.385543,29.7518403
"1166","junebug1918","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-86.5804473,35.5174913
"1168","jurgmeister","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-117.1610838,32.715738
"1176","JustJenn_TX","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-95.3698028,29.7604267
"1177","justjessreydean","RT @TimFederle: Roy Moore. California fires. President Cheeto. 2017 is the worst verse of “We Didn’t Start the Fire.”",13,0,-1,1,-97.1330683,33.2148412
"1181","JW4Hillary","RT @HillaryClinton: If you don't live in an area that could be affected, read this to see how you can help those who do:
https://t.co/QTJRO…",2903,0,0,0,-87.6297982,41.8781136
"1183","jwest46568843","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-88.4494975,43.7767385
"1185","Jwils809","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-75.6585476,40.6164577
"1191","KadeWade88","""Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach"" by CONOR DOUGHERTY via NYT https://t.co/y1j0QDIA4S",0,0,0,0,-81.5884401,37.5203906
"1195","KarenChestney","California fires have destroyed 1,000 structures https://t.co/C3wewQs1hP",0,0,0,0,-122.8674522,48.4932863
"1196","KarenChestney","In California, Mixed Results for Regulations Meant to Help Stop Fires https://t.co/GqO1y3Qs3E",0,0,0,0,-122.8674522,48.4932863
"1205","Kat39745934","RT @cool_effect: The increase in the length of fire season and the intensity of the latest California fires aren't a coincidence—#climatech…",1,0,0,0,-95.712891,37.09024
"1206","kataandkumite1","December 9:  #California #Democrat Governor Jerry Brown insisted #climatechange caused brush fires, attacked the… https://t.co/yh5B3Ngvc5",12,6,0,0,-95.712891,37.09024
"1208","KatHeeres","RT @kabamur_taygeta: Why are holistic doctors being killed?

Where is Agenda 21 activist Deborah Tavares?  

She predicted the California f…",252,0,0,0,-85.6023643,44.3148443
"1214","katsujin86","RT @WorldAndScience: Space Station's Dec. 8 View of California Fires https://t.co/DgJHPzRlxr",105,0,0,0,-81.6943605,41.49932
"1215","KatTheHammer1","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-119.4179324,36.778261
"1216","KatyCatFamilyKP","RT @CAL_FIRE: Over 700 firefighters from 10 states are on the front lines of the fires in Southern California. We are grateful for the out…",2275,0,1,1,-119.6981901,34.4208305
"1218","Kaylaxgonzalez","RT @kabamur_taygeta: Time to be blunt. Her murder has been covered up for months. Many have ""disappeared"" during evacuations of recent hurr…",91,0,-2,2,-118.2436849,34.0522342
"1225","KellyHend39","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-79.0192997,35.7595731
"1227","KellyWalkerri","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/o7WZZmv7IZ",0,0,0,0,-95.712891,37.09024
"1228","KenCalvert","WASHINGTON (Reuters) - California lawmakers meet with Pence about fires https://t.co/mEBerDnvgh",1,2,0,0,-117.5664384,33.8752935
"1236","KevinAndrewHay1","RT @NBCLA: See where the recent fires rank. https://t.co/CffjlZcK7Z",7,0,0,0,-78.6568942,37.4315734
"1243","kharise","RT @brandless: Sometimes we want to help our community do even more. Today and tomorrow when you shop on Brandless we’ll donate 10 meals to…",2,0,1,1,-118.2436849,34.0522342
"1246","KimbellSaffer","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",813,0,0,0,-95.712891,37.09024
"1250","Kimbraov1","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-81.5157535,27.6648274
"1257","KippieSanderson","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/nTIrGR6YnZ",0,0,0,0,-86.1349019,40.2671941
"1261","KKHannegan","RT @WorldAndScience: Space Station's Dec. 8 View of California Fires https://t.co/DgJHPzRlxr",105,0,0,0,-122.6764815,45.5230622
"1264","KlarolineStar","RT @andyblack: I wanted to share a special thank you to all of the brave men and women working to put out these fires in Southern Californi…",946,0,2,2,-73.607585,45.5715353
"1265","Kleigh426","RT @Lawrence: California’s Republican members of Congress actually voted for a tax bill that eliminates deductions for losses in fires &amp; ea…",7856,0,-1,1,-97.0356321,33.0476982
"1271","KNP2BP","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-95.712891,37.09024
"1276","Kristen61555019","RT @PamJonesLiberty: Forest Fire or a Weapon of Mass Destruction? Southern A look at the California Fires!

#DIRECTED #ENERGY #WEAPONS #SMA…",12,0,-1,1,-74.4056612,40.0583238
"1282","KSouth4trump","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-97.7430608,30.267153
"1287","kwilli1046","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-79.0192997,35.7595731
"1288","KyBetsy","RT @CleanAirMoms: Climate change can make wildfires more frequent and severe, and the devastating fires in California are just one reason w…",11,0,-2,2,-84.2700179,37.8393332
"1290","LAADesignsPro","RT @latimes: Vice President Pence meets with California lawmakers about massive fires, offers federal assistance https://t.co/Ag48O50EIE",14,0,-1,1,-118.781482,34.2694474
"1291","labratones","@CarnegieEndow @JohnKerry At least the United States will not have to borrow trillions of dollars over time to fund… https://t.co/nyhQ0IHAWF",0,0,0,0,-74.0059728,40.7127753
"1295","lainquirer","California fires show no signs of slowing down https://t.co/dSSlj3RKY7",0,1,0,0,-118.2436849,34.0522342
"1296","LAJARKANSAS","IT'S TIME FOR CELEBRITIES TO START FORKING OVER WHAT THEY'VE EARNED FROM AMERICA.  ISN'T IT TRUE, YOU WERE MADE FAM… https://t.co/YryviZyvch",0,0,0,0,-91.8318334,35.20105
"1299","laprimera","The brown horizon in Southern California #fires https://t.co/S4ckVeXNJ1",0,0,0,0,-117.9298493,33.6188829
"1300","Lara42542","RT @TruckerWifeLife: @mcaffer62 @vestonash @Lara42542 @jametteriley @JennyR8675309 @RuledByLogic @Daniellelea20 @2ndReset @CarrollQuigley1…",15,0,0,0,-95.712891,37.09024
"1301","Lara42542","RT @kabamur_taygeta: Time to be blunt. Her murder has been covered up for months. Many have ""disappeared"" during evacuations of recent hurr…",91,0,-2,2,-95.712891,37.09024
"1303","larrypareigis","Gwen Stefani reveals what Blake Shelton did as the California fires got closer https://t.co/Yye2nM8tkM",0,0,0,0,-86.8371292,36.0786015
"1305","LastWave2014","California Wouldnt Have Fires If They Didnt Create A 3rd World State, In Which Illegals Get Their Homes/Jobs And Am… https://t.co/g77EITE00I",1,0,0,0,-95.712891,37.09024
"1306","LasVegasSun","The California fires in today's cartoon. #CaliforniaWildfires 
https://t.co/3IfREziY7b https://t.co/xKK4wtRNiL",0,2,0,0,-115.1398296,36.1699412
"1308","latimes","Vice President Pence meets with California lawmakers about massive fires, offers federal assistance https://t.co/Ag48O50EIE",14,42,-1,1,-118.2436849,34.0522342
"1312","lauradiazanchor","RT @kathyireland: We continue to seek prayers for people and wildlife impacted by fires throughout our state of California. Thank you for a…",42,0,1,1,-118.2436849,34.0522342
"1313","laurafortified","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-105.7820674,39.5500507
"1322","LeapingRobot","""a world-renowned authority on wildfire, once told me about a nightmare he has...in which a single, determined arso… https://t.co/VknDzyYP6d",1,1,-1,1,-119.6981901,34.4208305
"1323","led_sign_lv","Quakes and Fires? It’s the Cost of Living That Californians Can’t Stomach https://t.co/CWFebo078Z",0,0,0,0,-115.1398296,36.1699412
"1326","LeftyGreen75","RT @CleanAirMoms: Climate change can make wildfires more frequent and severe, and the devastating fires in California are just one reason w…",11,0,-2,2,-95.712891,37.09024
"1329","Leoo_Almeida97","RT @common: WOW. There are currently FOUR fires in the LA area going on right now. I hope you all stay safe. Sending love + light to all of…",9630,0,4,4,-71.0588801,42.3600825
"1336","LibertySeeds","Crazy homeless Mexicans are setting #California on fire and crazy  democrats like Jerry Brown was people to believe… https://t.co/sIpp0ZVoIx",2,1,-1,1,-75.1307557,40.3293579
"1337","LibertySeeds","Crazy homeless Mexicans are setting #California on fire and crazy #democrats like Jerry Brown was people to believe… https://t.co/LR5N1EvZss",0,1,-1,1,-75.1307557,40.3293579
"1339","libgrim","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-96.7969879,32.7766642
"1343","liftingthedream","My home state is on fire. Literally. California is no stranger to devastating fires, just this… https://t.co/qq6LrTfPtj",0,0,-2,2,-122.0607963,37.9479786
"1344","LilwskysChaos","RT @AmericanForests: ""As Southern California experiences enormous wintertime fires, remember: Forest fires are natural. But the number and…",9,0,0,0,-85.6023643,44.3148443
"1346","lilymooncloud","California Fires: They are burning people off the land on Purpose https://t.co/pxrHIHGPdQ via @YouTube",0,0,-1,1,-90.3284479,39.1200471
"1349","LindaKWS1","RT @latimes: The Southern California fires so far: Lilac, Skirball, Creek and Rye fires are mostly contained, but the Thomas fire is raging…",85,0,-1,1,-99.9018131,31.9685988
"1350","LindaKWS1","RT @zerohedge: 100,000 Still Stranded Amid California Fires; Giant Thomas Fire Only 20% Contained https://t.co/sn6eOmGZdM",16,0,0,0,-99.9018131,31.9685988
"1351","LindaKWS1","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks ������������

#CaliforniaFires #CaliforniaWildfires #animalrescue…",54,0,0,0,-99.9018131,31.9685988
"1352","LindaKWS1","RT @DirectRelief: ""The #ThomasFire is one of six major wildfires torching Southern California. The fires have destroyed more than 1,000 str…",5,0,0,0,-99.9018131,31.9685988
"1353","LindaKWS1","RT @JunkScience: California fires make a good 'natural' experiment in whether PM2.5 kills anyone, as per EPA junk science.

So far, only fi…",11,0,-1,1,-99.9018131,31.9685988
"1354","LindaKWS1","RT @NPR: By late Sunday afternoon, the Thomas Fire had destroyed 790 homes and other structures and left 90,000 homes and businesses withou…",106,0,0,0,-99.9018131,31.9685988
"1355","LindaKWS1","RT @latimes: Polluted air, health problems brought by Southern California fires are expected to linger https://t.co/BIOAbGcU5u https://t.co…",105,0,-1,1,-99.9018131,31.9685988
"1356","LindaKWS1","RT @NPR: Firefighters Lose Ground On Largest Of California Fires https://t.co/lH3WF3Esb3",180,0,-1,1,-99.9018131,31.9685988
"1357","LindaKWS1","RT @MailOnline: The California fires are forming gigantic smoke clouds over Los Angeles via  @DailyMail  https://t.co/1v7QRKlSDQ https://t.…",93,0,-1,1,-99.9018131,31.9685988
"1358","LindaKWS1","RT @catcora: For those of you affected by the California fires, @MesaBurger is open if you need a safe place to hang out, have a great burg…",18,0,1,1,-99.9018131,31.9685988
"1359","LindaKWS1","RT @nypost: Dramatic video shows workers risking their lives to save racehorses from blazing California fires https://t.co/NzsVx0jvdq https…",121,0,0,0,-99.9018131,31.9685988
"1360","LindaKWS1","RT @WorldAndScience: Space Station's Dec. 8 View of California Fires https://t.co/DgJHPzRlxr",105,0,0,0,-99.9018131,31.9685988
"1361","LindaKWS1","RT @nytimes: At least 54 horses have died in the California fires, and the death toll is expected to rise https://t.co/1mlDh5fjS0",648,0,-3,3,-99.9018131,31.9685988
"1363","LindaWisemanJo2","RT @DineshDSouza: The fires in California are symbolic of what one-party Democratic rule is doing to the state https://t.co/hNIXNfrT8m",813,0,0,0,-86.7816016,36.1626638
"1365","linnyt7","RT @hotfunkytown: HOMELESS CAUSED FIRES..

California is spending millions of dollars to fight Trump on behalf of criminal illegal aliens,…",375,0,-1,1,-81.5157535,27.6648274
